"filename", "language", "Python", "Markdown", "PostCSS", "pip requirements", "JSON", "YAML", "Shell Script", "Batch", "Docker", "HTML", "JavaScript", "XML", "Ini", "comment", "blank", "total"
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\llms\linear.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 13, 156
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\llms\prompts\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\llms\prompts\base.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 27, 188
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\llms\prompts\template.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 18, 142
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\__init__.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\adobe_loader.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 23, 190
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\azureai_document_intelligence_loader.py", "Python", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 241
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\base.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 24, 100
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\composite_loader.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 54
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\docling_loader.py", "Python", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 39, 233
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\docx_loader.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 104
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\excel_loader.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 16, 193
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\html_loader.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 27, 162
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\mathpix_loader.py", "Python", 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 40, 339
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\ocr_loader.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 24, 194
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\paddleocr_loader\__init__.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\paddleocr_loader\adapter.py", "Python", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 225
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\paddleocr_loader\paddleocr_vl_loader.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 158
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\paddleocr_loader\ppstructure_v3_loader.py", "Python", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 249
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\pdf_loader.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 118
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\txt_loader.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\unstructured_loader.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 112
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\utils\adobe.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 46, 251
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\utils\box.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 31, 145
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\utils\gpt4v.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 136
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\utils\pdf_ocr.py", "Python", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 42, 296
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\utils\table.py", "Python", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 41, 289
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\loaders\web_loader.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 44
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\parsers\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\parsers\regex_extractor.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 22, 151
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\rerankings\__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\rerankings\base.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 14
"c:\Users\25580\Desktop\handfree\.research\kotaemon\libs\kotaemon\kotaemon\rerankings\cohere.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 67
